workoutId,date,exercise,setIndex,weightKg,reps,rpe,isWarmup
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Lat Pulldown (Machine),5,0,6,10,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Lat Pulldown (Machine),6,0,10,,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Lat Pulldown (Machine),7,0,9,9.5,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Lat Pulldown (Machine),8,0,11,,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Lat Pulldown (Machine),9,0,12,,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Seated Row (Machine),1,0,10,,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Seated Row (Machine),2,0,10,,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Seated Row (Machine),3,0,12,6,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Seated Row (Machine),4,0,12,8.5,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Seated Row (Machine),5,0,9,,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Seated Row (Machine),6,0,10,,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Seated Row (Machine),7,0,10,,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Seated Row (Machine),8,0,20,,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Lying Leg Curl (Machine),1,0,12,7,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Lying Leg Curl (Machine),2,0,12,,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Lying Leg Curl (Machine),3,0,12,10,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Lying Leg Curl (Machine),4,0,12,7,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Lying Leg Curl (Machine),5,0,12,7.5,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Lying Leg Curl (Machine),6,0,12,10,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Lying Leg Curl (Machine),7,0,12,,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Hip Thrust Machine,1,0,15,7,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Hip Thrust Machine,2,0,15,7.5,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Hip Thrust Machine,3,0,15,,False
35f0b205-3ea3-4c01-856d-11e9b43d68b6,,Hip Thrust Machine,4,0,15,,False
c774f0d2-933a-480d-a448-e8855819d777,,Squat (Smith Machine),1,0,10,,False
c774f0d2-933a-480d-a448-e8855819d777,,Squat (Smith Machine),2,0,12,,False
c774f0d2-933a-480d-a448-e8855819d777,,Squat (Smith Machine),3,0,12,7,False
c774f0d2-933a-480d-a448-e8855819d777,,Squat (Smith Machine),4,0,12,8,False
c774f0d2-933a-480d-a448-e8855819d777,,Squat (Smith Machine),5,0,12,,False
c774f0d2-933a-480d-a448-e8855819d777,,Standing Calf Raise (Machine),1,0,12,,False
c774f0d2-933a-480d-a448-e8855819d777,,Standing Calf Raise (Machine),2,0,12,,False
c774f0d2-933a-480d-a448-e8855819d777,,Standing Calf Raise (Machine),3,0,11,9.5,False
c774f0d2-933a-480d-a448-e8855819d777,,Standing Calf Raise (Machine),4,0,12,9,False
c774f0d2-933a-480d-a448-e8855819d777,,Standing Calf Raise (Machine),5,0,11,10,False
c774f0d2-933a-480d-a448-e8855819d777,,Standing Calf Raise (Machine),6,0,12,,False
c774f0d2-933a-480d-a448-e8855819d777,,Standing Calf Raise (Machine),7,0,12,,False
c774f0d2-933a-480d-a448-e8855819d777,,Standing Calf Raise (Machine),8,0,10,10,False
c774f0d2-933a-480d-a448-e8855819d777,,Chest Supported Reverse Fly (Dumbbell),1,0,15,,False
c774f0d2-933a-480d-a448-e8855819d777,,Chest Supported Reverse Fly (Dumbbell),2,0,10,,False
c774f0d2-933a-480d-a448-e8855819d777,,Chest Supported Reverse Fly (Dumbbell),3,0,10,,False
c774f0d2-933a-480d-a448-e8855819d777,,Chest Supported Reverse Fly (Dumbbell),4,0,10,,False
c774f0d2-933a-480d-a448-e8855819d777,,Chest Supported Reverse Fly (Dumbbell),5,0,10,,False
c774f0d2-933a-480d-a448-e8855819d777,,Upright Row (Dumbbell),1,0,17,,False
c774f0d2-933a-480d-a448-e8855819d777,,Upright Row (Dumbbell),2,0,12,,False
c774f0d2-933a-480d-a448-e8855819d777,,Upright Row (Dumbbell),3,0,15,,False
c774f0d2-933a-480d-a448-e8855819d777,,Upright Row (Dumbbell),4,0,15,,False
c774f0d2-933a-480d-a448-e8855819d777,,Upright Row (Dumbbell),5,0,15,10,False
c774f0d2-933a-480d-a448-e8855819d777,,Bicep Curl (Dumbbell),1,0,21,,False
c774f0d2-933a-480d-a448-e8855819d777,,Bicep Curl (Dumbbell),2,0,8,,False
c774f0d2-933a-480d-a448-e8855819d777,,Bicep Curl (Dumbbell),3,0,9,,False
c774f0d2-933a-480d-a448-e8855819d777,,Bicep Curl (Dumbbell),4,0,10,,False
c774f0d2-933a-480d-a448-e8855819d777,,Bicep Curl (Dumbbell),5,0,11,,False
c774f0d2-933a-480d-a448-e8855819d777,,Leg Raise Parallel Bars,1,0,17,,False
c774f0d2-933a-480d-a448-e8855819d777,,Leg Raise Parallel Bars,2,0,12,,False
c774f0d2-933a-480d-a448-e8855819d777,,Leg Raise Parallel Bars,3,0,6,,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Incline Bench Press (Barbell),1,0,10,,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Incline Bench Press (Barbell),2,0,12,,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Incline Bench Press (Barbell),3,0,10,,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Incline Bench Press (Barbell),4,0,9,9,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Incline Bench Press (Barbell),5,0,6,8,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Incline Bench Press (Barbell),6,0,8,8,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Incline Bench Press (Barbell),7,0,7,9.5,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Bench Plate Machine,1,0,12,9.5,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Bench Plate Machine,2,0,6,10,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Bench Plate Machine,3,0,7,9.5,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Bench Plate Machine,4,0,6,10,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Bench Plate Machine,5,0,5,10,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Bench Plate Machine,6,0,7,,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Triceps Extension (Barbell),1,0,13,,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Triceps Extension (Barbell),2,0,5,,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Triceps Extension (Barbell),3,0,6,,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Triceps Extension (Barbell),4,0,5,,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Incline Bench Press (Barbell),1,0,25,,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Incline Bench Press (Barbell),2,0,12,,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Incline Bench Press (Barbell),3,0,11,,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Incline Bench Press (Barbell),4,0,12,,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Lateral Raise (Machine),1,0,8,,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Lateral Raise (Machine),2,0,10,,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Lateral Raise (Machine),3,0,9,,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Lateral Raise (Machine),4,0,8,,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Seated Incline Curl (Dumbbell),1,0,14,7,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Seated Incline Curl (Dumbbell),2,0,12,8,False
b68c1bae-1da4-4666-baa5-ade160cf922b,,Seated Incline Curl (Dumbbell),3,0,9,8.5,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Sumo Deadlift,1,0,8,,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Sumo Deadlift,2,0,8,,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Sumo Deadlift,3,0,12,,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Sumo Deadlift,4,0,9,,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Sumo Deadlift,5,0,8,7,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Romanian Deadlift (Barbell),1,0,8,,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Romanian Deadlift (Barbell),2,0,8,,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Romanian Deadlift (Barbell),3,0,8,,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Romanian Deadlift (Barbell),4,0,9,7.5,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Incline Chest Supported Row Machine,1,0,10,,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Incline Chest Supported Row Machine,2,0,8,,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Incline Chest Supported Row Machine,3,0,8,,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Incline Chest Supported Row Machine,4,0,8,,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Incline Chest Supported Row Machine,5,0,8,7,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Lat Pulldown (Machine),1,0,12,,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Lat Pulldown (Machine),2,0,10,,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Lat Pulldown (Machine),3,0,9,9,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Lat Pulldown (Machine),4,0,13,,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Crunch (Machine),1,0,15,,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Crunch (Machine),2,0,15,,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Crunch (Machine),3,0,11,10,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Crunch (Machine),4,0,10,10,False
3318d4fd-8227-4fc5-905a-d0b4408f14cc,,Crunch (Machine),5,0,10,10,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Treadmill,1,0,0,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Squat (Barbell),1,0,8,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Squat (Barbell),2,0,8,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Squat (Barbell),3,0,8,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Squat (Barbell),4,0,8,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Leg Press (Machine),1,0,8,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Leg Press (Machine),2,0,10,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Leg Press (Machine),3,0,10,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Leg Press (Machine),4,0,10,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Leg Press (Machine),5,0,10,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Leg Press (Machine),6,0,10,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Leg Press (Machine),7,0,10,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Leg Press (Machine),8,0,10,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Standing Calf Raise (Machine),1,0,8,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Standing Calf Raise (Machine),2,0,8,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Standing Calf Raise (Machine),3,0,8,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Standing Calf Raise (Machine),4,0,8,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Standing Calf Raise (Machine),5,0,10,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Shoulder Press (Dumbbell),1,0,12,7,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Shoulder Press (Dumbbell),2,0,12,8.5,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Dumbbell Bent Shrug,1,0,20,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Dumbbell Bent Shrug,2,0,20,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Dumbbell Bent Shrug,3,0,20,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Dumbbell Bent Shrug,4,0,20,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Dumbbell Bent Shrug,5,0,20,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Dumbbell Bent Shrug,6,0,20,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Upright Row (Barbell),1,0,15,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Upright Row (Barbell),2,0,15,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Upright Row (Barbell),3,0,15,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,Upright Row (Barbell),4,0,12,9,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,EZ Bar Biceps Curl,1,0,12,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,EZ Bar Biceps Curl,2,0,12,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,EZ Bar Biceps Curl,3,0,12,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,EZ Bar Biceps Curl,4,0,12,,False
eab13089-c9eb-4b50-8eb7-b9bb0af03945,,EZ Bar Biceps Curl,5,0,12,,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Bench Press (Barbell),1,0,8,6,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Bench Press (Barbell),2,0,10,8,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Bench Press (Barbell),3,0,8,,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Bench Press (Barbell),4,0,8,8.5,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Bench Press (Barbell),5,0,8,9.5,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Overhead Press (Barbell),1,0,8,,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Overhead Press (Barbell),2,0,8,9,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Overhead Press (Barbell),3,0,8,9.5,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Triceps Dip (Weighted),1,0,8,,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Triceps Dip (Weighted),2,0,8,10,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Triceps Dip (Weighted),3,0,4,10,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Triceps Dip (Weighted),4,0,6,10,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Triceps Dip (Weighted),5,0,3,10,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Cable Fly Crossovers,1,0,12,,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Cable Fly Crossovers,2,0,10,9.5,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Cable Fly Crossovers,3,0,12,,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Cable Fly Crossovers,4,0,12,,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Shrug (Barbell),1,0,10,,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Shrug (Barbell),2,0,10,,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Shrug (Barbell),3,0,10,,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Shrug (Barbell),4,0,10,,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Shrug (Barbell),5,0,10,,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Shrug (Barbell),6,0,12,,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Upright Row (Barbell),1,0,10,,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Upright Row (Barbell),2,0,10,,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Upright Row (Barbell),3,0,10,10,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Upright Row (Barbell),4,0,9,,False
17608c11-61b8-4593-a543-b7ff1ea67866,,EZ Bar Biceps Curl,1,0,8,,False
17608c11-61b8-4593-a543-b7ff1ea67866,,EZ Bar Biceps Curl,2,0,6,9,False
17608c11-61b8-4593-a543-b7ff1ea67866,,EZ Bar Biceps Curl,3,0,8,,False
17608c11-61b8-4593-a543-b7ff1ea67866,,EZ Bar Biceps Curl,4,0,7,,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Crunch (Machine),1,0,10,,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Crunch (Machine),2,0,10,,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Crunch (Machine),3,0,10,8.5,False
17608c11-61b8-4593-a543-b7ff1ea67866,,Crunch (Machine),4,0,8,10,False
5c8f8e2c-cb29-43b4-9cee-005e5e87d006,,Triceps Pushdown,1,0,20,,False
5c8f8e2c-cb29-43b4-9cee-005e5e87d006,,Triceps Pushdown,2,0,10,7,False
5c8f8e2c-cb29-43b4-9cee-005e5e87d006,,Triceps Pushdown,3,0,10,9,False
5c8f8e2c-cb29-43b4-9cee-005e5e87d006,,Triceps Pushdown,4,0,10,,False
c6404401-0deb-4c48-8297-23fefce9678e,,Treadmill,1,0,0,,False
c6404401-0deb-4c48-8297-23fefce9678e,,Pull Up (Weighted),1,0,10,,False
c6404401-0deb-4c48-8297-23fefce9678e,,Pull Up (Weighted),2,0,10,,False
c6404401-0deb-4c48-8297-23fefce9678e,,Pull Up (Weighted),3,0,9,10,False
c6404401-0deb-4c48-8297-23fefce9678e,,Chin Up,1,0,7,,False
c6404401-0deb-4c48-8297-23fefce9678e,,Seated Cable Row - V Grip (Cable),1,0,12,,False
c6404401-0deb-4c48-8297-23fefce9678e,,Seated Cable Row - V Grip (Cable),2,0,15,,False
c6404401-0deb-4c48-8297-23fefce9678e,,Seated Cable Row - V Grip (Cable),3,0,15,,False
c6404401-0deb-4c48-8297-23fefce9678e,,Lying Leg Curl (Machine),1,0,12,,False
c6404401-0deb-4c48-8297-23fefce9678e,,Lying Leg Curl (Machine),2,0,12,,False
c6404401-0deb-4c48-8297-23fefce9678e,,Lying Leg Curl (Machine),3,0,12,,False
c6404401-0deb-4c48-8297-23fefce9678e,,Lying Leg Curl (Machine),4,0,12,,False
c6404401-0deb-4c48-8297-23fefce9678e,,Lying Leg Curl (Machine),5,0,12,,False
c6404401-0deb-4c48-8297-23fefce9678e,,Lying Leg Curl (Machine),6,0,12,,False
c6404401-0deb-4c48-8297-23fefce9678e,,Hip Thrust Machine,1,0,15,,False
c6404401-0deb-4c48-8297-23fefce9678e,,Hip Thrust Machine,2,0,15,,False
c6404401-0deb-4c48-8297-23fefce9678e,,Hip Thrust Machine,3,0,15,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Treadmill,1,0,0,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Squat (Smith Machine),1,0,12,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Squat (Smith Machine),2,0,12,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Squat (Smith Machine),3,0,12,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Squat (Smith Machine),4,0,12,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Standing Calf Raise (Machine),1,0,13,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Standing Calf Raise (Machine),2,0,12,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Standing Calf Raise (Machine),3,0,10,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Standing Calf Raise (Machine),4,0,11,8.5,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Standing Calf Raise (Machine),5,0,11,8.5,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Chest Supported Reverse Fly (Dumbbell),1,0,17,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Chest Supported Reverse Fly (Dumbbell),2,0,15,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Chest Supported Reverse Fly (Dumbbell),3,0,14,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Chest Supported Reverse Fly (Dumbbell),4,0,14,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Upright Row (Dumbbell),1,0,20,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Upright Row (Dumbbell),2,0,20,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Upright Row (Dumbbell),3,0,17,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Upright Row (Dumbbell),4,0,17,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Bicep Curl (Dumbbell),1,0,15,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Bicep Curl (Dumbbell),2,0,11,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Bicep Curl (Dumbbell),3,0,7,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Bicep Curl (Dumbbell),4,0,17,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Hanging Leg Raise,1,0,10,,False
d7dc10c1-1715-40d5-8470-5adaa695d57e,,Hanging Leg Raise,2,0,20,,False
7cb9d906-e888-415f-bf66-99e7059f2153,,Bench Press (Barbell),1,0,1,,False
87434995-eeea-47be-a3fc-bd4c15176205,,Elliptical Trainer,1,0,0,,False
87434995-eeea-47be-a3fc-bd4c15176205,,Face Pull,1,0,20,,False
87434995-eeea-47be-a3fc-bd4c15176205,,Face Pull,2,0,20,,False
87434995-eeea-47be-a3fc-bd4c15176205,,Face Pull,3,0,15,,False
87434995-eeea-47be-a3fc-bd4c15176205,,Face Pull,4,0,13,,False
87434995-eeea-47be-a3fc-bd4c15176205,,Face Pull,5,0,20,,False
87434995-eeea-47be-a3fc-bd4c15176205,,Upright Row (Dumbbell),1,0,15,,False
87434995-eeea-47be-a3fc-bd4c15176205,,Upright Row (Dumbbell),2,0,13,,False
87434995-eeea-47be-a3fc-bd4c15176205,,Upright Row (Dumbbell),3,0,10,,False
87434995-eeea-47be-a3fc-bd4c15176205,,Upright Row (Dumbbell),4,0,10,,False
87434995-eeea-47be-a3fc-bd4c15176205,,Upright Row (Dumbbell),5,0,10,,False
df33139e-aa48-4298-96dc-13e1948016ef,,Romanian Deadlift (Barbell),1,0,10,,False
df33139e-aa48-4298-96dc-13e1948016ef,,Romanian Deadlift (Barbell),2,0,10,,False
df33139e-aa48-4298-96dc-13e1948016ef,,Romanian Deadlift (Barbell),3,0,10,,False
df33139e-aa48-4298-96dc-13e1948016ef,,Bench Press (Dumbbell),1,0,8,,False
df33139e-aa48-4298-96dc-13e1948016ef,,Bench Press (Dumbbell),2,0,7,8.5,False
df33139e-aa48-4298-96dc-13e1948016ef,,Bench Press (Dumbbell),3,0,6,9.5,False
df33139e-aa48-4298-96dc-13e1948016ef,,Chest Fly (Dumbbell),1,0,8,,False
df33139e-aa48-4298-96dc-13e1948016ef,,Chest Fly (Dumbbell),2,0,8,9,False
df33139e-aa48-4298-96dc-13e1948016ef,,Chest Fly (Dumbbell),3,0,8,9,False
df33139e-aa48-4298-96dc-13e1948016ef,,Lateral Raise (Dumbbell),1,0,12,,False
df33139e-aa48-4298-96dc-13e1948016ef,,Lateral Raise (Dumbbell),2,0,10,,False
df33139e-aa48-4298-96dc-13e1948016ef,,Lateral Raise (Dumbbell),3,0,10,9.5,False
df33139e-aa48-4298-96dc-13e1948016ef,,Seated Cable Row - Bar Grip,1,0,10,,False
df33139e-aa48-4298-96dc-13e1948016ef,,Seated Cable Row - Bar Grip,2,0,10,,False
df33139e-aa48-4298-96dc-13e1948016ef,,Seated Cable Row - Bar Grip,3,0,10,10,False
df33139e-aa48-4298-96dc-13e1948016ef,,Seated Incline Curl (Dumbbell),1,0,10,7,False
df33139e-aa48-4298-96dc-13e1948016ef,,Seated Incline Curl (Dumbbell),2,0,10,9,False
df33139e-aa48-4298-96dc-13e1948016ef,,Seated Incline Curl (Dumbbell),3,0,8,9.5,False
23009a43-6b80-492c-879f-6340ec7ffcd4,,Elliptical Trainer,1,0,0,,False
a1c89651-130a-4323-b95e-347a86ea0a61,,Incline Bench Press (Barbell),1,0,6,,False
a1c89651-130a-4323-b95e-347a86ea0a61,,Incline Bench Press (Barbell),2,0,10,,False
a1c89651-130a-4323-b95e-347a86ea0a61,,Incline Bench Press (Barbell),3,0,10,8.5,False
a1c89651-130a-4323-b95e-347a86ea0a61,,Incline Bench Press (Barbell),4,0,7,9.5,False
a1c89651-130a-4323-b95e-347a86ea0a61,,Incline Bench Press (Barbell),5,0,7,,False
a1c89651-130a-4323-b95e-347a86ea0a61,,Squat (Barbell),1,0,10,,False
a1c89651-130a-4323-b95e-347a86ea0a61,,Squat (Barbell),2,0,5,,False
a1c89651-130a-4323-b95e-347a86ea0a61,,Squat (Barbell),3,0,8,8,False
a1c89651-130a-4323-b95e-347a86ea0a61,,Squat (Barbell),4,0,8,,False
a1c89651-130a-4323-b95e-347a86ea0a61,,Squat (Barbell),5,0,8,8,False
a1c89651-130a-4323-b95e-347a86ea0a61,,Lat Pulldown (Cable),1,0,10,,False
a1c89651-130a-4323-b95e-347a86ea0a61,,Lat Pulldown (Cable),2,0,10,,False
a1c89651-130a-4323-b95e-347a86ea0a61,,Lat Pulldown (Cable),3,0,8,8,False
0ede2234-84d5-418c-933d-cabc6788c25b,,Incline Bench Press (Barbell),1,0,10,,False
0ede2234-84d5-418c-933d-cabc6788c25b,,Incline Bench Press (Barbell),2,0,10,,False
0ede2234-84d5-418c-933d-cabc6788c25b,,Incline Bench Press (Barbell),3,0,10,7,False
0ede2234-84d5-418c-933d-cabc6788c25b,,Incline Bench Press (Barbell),4,0,10,7,False
0ede2234-84d5-418c-933d-cabc6788c25b,,Push Up,1,0,19,,False
0ede2234-84d5-418c-933d-cabc6788c25b,,Push Up,2,0,13,,False
0ede2234-84d5-418c-933d-cabc6788c25b,,Push Up,3,0,11,,False
0ede2234-84d5-418c-933d-cabc6788c25b,,Push Up,4,0,7,8.5,False
0ede2234-84d5-418c-933d-cabc6788c25b,,Triceps Extension (Barbell),1,0,20,,False
0ede2234-84d5-418c-933d-cabc6788c25b,,Triceps Extension (Barbell),2,0,15,,False
0ede2234-84d5-418c-933d-cabc6788c25b,,Triceps Extension (Barbell),3,0,11,,False
0ede2234-84d5-418c-933d-cabc6788c25b,,Triceps Extension (Barbell),4,0,9,9.5,False
0ede2234-84d5-418c-933d-cabc6788c25b,,Incline Bench Press (Barbell),1,0,20,,False
0ede2234-84d5-418c-933d-cabc6788c25b,,Incline Bench Press (Barbell),2,0,16,,False
0ede2234-84d5-418c-933d-cabc6788c25b,,Incline Bench Press (Barbell),3,0,16,,False
0ede2234-84d5-418c-933d-cabc6788c25b,,Incline Bench Press (Barbell),4,0,14,8.5,False
0ede2234-84d5-418c-933d-cabc6788c25b,,Lateral Raise (Dumbbell),1,0,10,,False
0ede2234-84d5-418c-933d-cabc6788c25b,,Lateral Raise (Dumbbell),2,0,10,10,False
0ede2234-84d5-418c-933d-cabc6788c25b,,Lateral Raise (Dumbbell),3,0,10,10,False
0ede2234-84d5-418c-933d-cabc6788c25b,,Seated Incline Curl (Dumbbell),1,0,10,,False
